"@odata.type","Id","Name","Active","Type","TypeDisplayText","LevelName","ApplicationName","UpdatedDate","UpdatedBy"
"#EntityModel.LightNotification","478","CSF: Profile Rejected","True","DirectNotification","On Demand Notification Template","Cyber Security Profiles","Cybersecurity Profiles","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","479","CSF: Profile Approved","True","DirectNotification","On Demand Notification Template","Cyber Security Profiles","Cybersecurity Profiles","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","481","Expenses: Cancellation Notification","True","DirectNotification","On Demand Notification Template","Expenses","Project Expense Reports","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","482","Expenses: Rejection Notification","True","DirectNotification","On Demand Notification Template","Expenses","Project Expense Reports","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","483","Expenses: Approval Notification","True","DirectNotification","On Demand Notification Template","Expenses","Project Expense Reports","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","484","Expenses: Expense Submitted for Review","True","DirectNotification","On Demand Notification Template","Expenses","Project Expense Reports","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","493","Data Requested from Information Owner","True","DirectNotification","On Demand Notification Template","Information Requests","Information Requests","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","494","Evidence Submitted for Review","True","DirectNotification","On Demand Notification Template","Information Requests","Information Requests","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","495","Incorrect Information Owner","True","DirectNotification","On Demand Notification Template","Information Requests","Information Requests","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","496","Information Submission Approved","True","DirectNotification","On Demand Notification Template","Information Requests","Information Requests","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","497","Information Submission Returned","True","DirectNotification","On Demand Notification Template","Information Requests","Information Requests","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","498","Information Submission Cancelled","True","DirectNotification","On Demand Notification Template","Information Requests","Information Requests","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","502","Notify Business Process Owner of Request","True","DirectNotification","On Demand Notification Template","Archer Support Request","Support Requests","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","503","Notify Business User of Rejection","True","DirectNotification","On Demand Notification Template","Archer Support Request","Support Requests","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","504","Request Additional Information from Business User","True","DirectNotification","On Demand Notification Template","Archer Support Request","Support Requests","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","505","Notify Business User of Approval","True","DirectNotification","On Demand Notification Template","Archer Support Request","Support Requests","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","506","Notify Archer Admin/Develop of Assignment","True","DirectNotification","On Demand Notification Template","Archer Support Request","Support Requests","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","507","Notify Business Process Owner of Resubmission","True","DirectNotification","On Demand Notification Template","Archer Support Request","Support Requests","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","508","Notify Business User & BPO of Cancellation","True","DirectNotification","On Demand Notification Template","Archer Support Request","Support Requests","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","509","Notify Business User & BPO of Closure","True","DirectNotification","On Demand Notification Template","Archer Support Request","Support Requests","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","510","Notify BPO of Cancellation","True","DirectNotification","On Demand Notification Template","Archer Support Request","Support Requests","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","511","Request Additional Information from Business Process Owner","True","DirectNotification","On Demand Notification Template","Archer Support Request","Support Requests","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","512","Notify Archer Administrator/Developer of Resubmission","True","DirectNotification","On Demand Notification Template","Archer Support Request","Support Requests","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","522","Notify Approver of Request","True","DirectNotification","On Demand Notification Template","Documentation Request","Documentation Requests","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","523","Notify Requestor of Approval","True","DirectNotification","On Demand Notification Template","Documentation Request","Documentation Requests","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","524","Notify Requestor of Rejection","True","DirectNotification","On Demand Notification Template","Documentation Request","Documentation Requests","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","525","Request Additional Information from Requestor","True","DirectNotification","On Demand Notification Template","Documentation Request","Documentation Requests","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","526","Notify Approver of Resubmission","True","DirectNotification","On Demand Notification Template","Documentation Request","Documentation Requests","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","527","Notify Information Owner of Request","True","DirectNotification","On Demand Notification Template","Documentation Request","Documentation Requests","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","528","Notify Requestor and Approver of Completion","True","DirectNotification","On Demand Notification Template","Documentation Request","Documentation Requests","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","529","Notify Requestor of Cancellation","True","DirectNotification","On Demand Notification Template","Documentation Request","Documentation Requests","2018-02-02T12:47:54.663Z","Archer, Stephen"
"#EntityModel.LightNotification","538","LEI : Loss Event Impact - Review","True","DirectNotification","On Demand Notification Template","Impacts","Loss Event Impacts","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","539","LEI : Loss event impact Approved","True","DirectNotification","On Demand Notification Template","Impacts","Loss Event Impacts","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","540","LEI : Loss event impact Cancelled","True","DirectNotification","On Demand Notification Template","Impacts","Loss Event Impacts","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","541","LEI : New Loss Event Impact_Impact Owner","True","DirectNotification","On Demand Notification Template","Impacts","Loss Event Impacts","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","542","LEI : Loss Event Impact_requested_additional_information","True","DirectNotification","On Demand Notification Template","Impacts","Loss Event Impacts","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","543","IAR : Impact Approval Rule is Published","True","DirectNotification","On Demand Notification Template","Impact Approval Rules","Impact Approval Rules","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","544","PN: Pending PMO Review","True","DirectNotification","On Demand Notification Template","Process Narrative","Process Narratives","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","545","PN: Pending PCO Validation","True","DirectNotification","On Demand Notification Template","Process Narrative","Process Narratives","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","546","PN: Additional Information Requested","True","DirectNotification","On Demand Notification Template","Process Narrative","Process Narratives","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","547","PN: Deprecated","True","DirectNotification","On Demand Notification Template","Process Narrative","Process Narratives","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","548","PN: Approved","True","DirectNotification","On Demand Notification Template","Process Narrative","Process Narratives","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","549","PN: Revision from Change Request","True","DirectNotification","On Demand Notification Template","Process Narrative","Process Narratives","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","550","PBC: Notify Request","True","DirectNotification","On Demand Notification Template","PBC Documentation Requests","PBC Documentation Requests","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","551","PBC: Pending Review","True","DirectNotification","On Demand Notification Template","PBC Documentation Requests","PBC Documentation Requests","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","552","PBC: Approved","True","DirectNotification","On Demand Notification Template","PBC Documentation Requests","PBC Documentation Requests","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","553","PBC: Additional Information Requested","True","DirectNotification","On Demand Notification Template","PBC Documentation Requests","PBC Documentation Requests","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","554","PBC: Revision Requested","True","DirectNotification","On Demand Notification Template","PBC Documentation Requests","PBC Documentation Requests","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","555","PBC: Rejected","True","DirectNotification","On Demand Notification Template","PBC Documentation Requests","PBC Documentation Requests","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","556","OETP: Submitted for Internal Review","True","DirectNotification","On Demand Notification Template","Operating Effectiveness Testing Package","Operating Effectiveness Testing Package","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","557","OETP: Assigned","True","DirectNotification","On Demand Notification Template","Operating Effectiveness Testing Package","Operating Effectiveness Testing Package","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","558","OETP: Submitted for External Review","True","DirectNotification","On Demand Notification Template","Operating Effectiveness Testing Package","Operating Effectiveness Testing Package","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","559","OETP: Completed","True","DirectNotification","On Demand Notification Template","Operating Effectiveness Testing Package","Operating Effectiveness Testing Package","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","560","OETP: Due Date Rejected","True","DirectNotification","On Demand Notification Template","Operating Effectiveness Testing Package","Operating Effectiveness Testing Package","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","561","OETP: Due Date Approved","True","DirectNotification","On Demand Notification Template","Operating Effectiveness Testing Package","Operating Effectiveness Testing Package","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","562","OETP: Due Date Change Review","True","DirectNotification","On Demand Notification Template","Operating Effectiveness Testing Package","Operating Effectiveness Testing Package","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","563","OETP: Additional Information Requested","True","DirectNotification","On Demand Notification Template","Operating Effectiveness Testing Package","Operating Effectiveness Testing Package","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","564","ITSVP: Vulnerability Ticket Verification","True","DirectNotification","On Demand Notification Template","Vulnerability Tickets","Vulnerability Tickets","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","565","ITSVP: Vulnerability Ticket Simple Remediation","True","DirectNotification","On Demand Notification Template","Vulnerability Tickets","Vulnerability Tickets","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","566","ITSVP: Vulnerability Ticket Simple Remediation Review","True","DirectNotification","On Demand Notification Template","Vulnerability Tickets","Vulnerability Tickets","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","567","ITSVP: Vulnerability Ticket Determine Remediation Action","True","DirectNotification","On Demand Notification Template","Vulnerability Tickets","Vulnerability Tickets","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","568","ITSVP: Vulnerability Ticket Cancelled","True","DirectNotification","On Demand Notification Template","Vulnerability Tickets","Vulnerability Tickets","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","569","Evidence Repository: Document Checkout","True","DirectNotification","On Demand Notification Template","Evidence Repository","Evidence Repository","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","570","Evidence Repository: Document Checkin","True","DirectNotification","On Demand Notification Template","Evidence Repository","Evidence Repository","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","571","Evidence Repository: Version Update","True","DirectNotification","On Demand Notification Template","Evidence Repository","Evidence Repository","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","572","Evidence Record Assigned_Control Procedure","True","DirectNotification","On Demand Notification Template","Evidence Repository","Evidence Repository","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","573","Evidence Record Assigned_Master Control","True","DirectNotification","On Demand Notification Template","Evidence Repository","Evidence Repository","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","574","Evidence Record Approved","True","DirectNotification","On Demand Notification Template","Evidence Repository","Evidence Repository","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","575","Evidence Record Request more info","True","DirectNotification","On Demand Notification Template","Evidence Repository","Evidence Repository","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","576","Evidence Record Submitted for Review","True","DirectNotification","On Demand Notification Template","Evidence Repository","Evidence Repository","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","583","SI Notification 1: Security Incident Assigned ","True","DirectNotification","On Demand Notification Template","Security Incidents","Security Incidents","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","584","SI Notification 2: Security Incident Closed","True","DirectNotification","On Demand Notification Template","Security Incidents","Security Incidents","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","585","SI Notification 3: Security Incident Escalated","True","DirectNotification","On Demand Notification Template","Security Incidents","Security Incidents","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","586","SI Notification 4: Security Incident Returned to L1","True","DirectNotification","On Demand Notification Template","Security Incidents","Security Incidents","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","587","SI Notification 5: Escalated Security Incident Assigned","True","DirectNotification","On Demand Notification Template","Security Incidents","Security Incidents","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","588","SI Notification 6: Security Incident - Impact Analysis","True","DirectNotification","On Demand Notification Template","Security Incidents","Security Incidents","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","589","DI Notification 8: Declared Incident Assigned ","True","DirectNotification","On Demand Notification Template","Security Incidents","Security Incidents","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","590","SI Notification 7: Security Incident is Invalid","True","DirectNotification","On Demand Notification Template","Security Incidents","Security Incidents","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","592","CR: Pending Review","True","DirectNotification","On Demand Notification Template","Change Requests","Change Requests","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","593","CR: Rejected","True","DirectNotification","On Demand Notification Template","Change Requests","Change Requests","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","594","CR: Additional Information Requested","True","DirectNotification","On Demand Notification Template","Change Requests","Change Requests","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","595","CR: Approved and Pending Changes","True","DirectNotification","On Demand Notification Template","Change Requests","Change Requests","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","596","CR: Completed","True","DirectNotification","On Demand Notification Template","Change Requests","Change Requests","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","597","Metrics: Past Due Metric","True","DirectNotification","On Demand Notification Template","Metrics","Metrics","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","600","PNW: Assessment Update Requested","True","DirectNotification","On Demand Notification Template","Process Narrative Walkthrough","Process Narrative Walkthrough","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","601","PNW: Awaiting Review","True","DirectNotification","On Demand Notification Template","Process Narrative Walkthrough","Process Narrative Walkthrough","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","602","PNW: Approved","True","DirectNotification","On Demand Notification Template","Process Narrative Walkthrough","Process Narrative Walkthrough","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","603","PNW: Assigned","True","DirectNotification","On Demand Notification Template","Process Narrative Walkthrough","Process Narrative Walkthrough","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","604","302 Cert: Assigned r","True","DirectNotification","On Demand Notification Template","Control 302 Certifications","Control 302 Certifications","2023-10-16T13:53:03.467Z","Singh, Gurdas"
"#EntityModel.LightNotification","605","302 Cert: Awaiting Review","True","DirectNotification","On Demand Notification Template","Control 302 Certifications","Control 302 Certifications","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","606","302 Cert: Approved","True","DirectNotification","On Demand Notification Template","Control 302 Certifications","Control 302 Certifications","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","607","302 Cert: Rejected","True","DirectNotification","On Demand Notification Template","Control 302 Certifications","Control 302 Certifications","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","608","RAA: Approval","True","DirectNotification","On Demand Notification Template","Risk Approval Assessment","Risk Approval Assessment","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","609","RAA: Rejection","True","DirectNotification","On Demand Notification Template","Risk Approval Assessment","Risk Approval Assessment","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","610","RAA: Controller Notification","True","DirectNotification","On Demand Notification Template","Risk Approval Assessment","Risk Approval Assessment","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","611","RAA: CFO Notification","True","DirectNotification","On Demand Notification Template","Risk Approval Assessment","Risk Approval Assessment","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","612","RAA: CEO Notification","True","DirectNotification","On Demand Notification Template","Risk Approval Assessment","Risk Approval Assessment","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","613","RAA: BU Manager Notification","True","DirectNotification","On Demand Notification Template","Risk Approval Assessment","Risk Approval Assessment","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","614","ISO 27001: Approval","True","DirectNotification","On Demand Notification Template","ISO 27001 Gap Analysis","ISO 27001 Gap Analysis","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","615","ISO 27001: Rejected","True","DirectNotification","On Demand Notification Template","ISO 27001 Gap Analysis","ISO 27001 Gap Analysis","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","616","ISO 27001: Submitted","True","DirectNotification","On Demand Notification Template","ISO 27001 Gap Analysis","ISO 27001 Gap Analysis","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","617","Art30: Submitted","True","DirectNotification","On Demand Notification Template","Article 30 Checklist","Article 30 Checklist","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","618","Art30: Rejected","True","DirectNotification","On Demand Notification Template","Article 30 Checklist","Article 30 Checklist","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","619","Art30: Approved","True","DirectNotification","On Demand Notification Template","Article 30 Checklist","Article 30 Checklist","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","620","DIA: Approved","True","DirectNotification","On Demand Notification Template","Data Identification Assessment","Data Identification Assessment","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","621","DIA: Rejected","True","DirectNotification","On Demand Notification Template","Data Identification Assessment","Data Identification Assessment","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","622","DIA: Submitted","True","DirectNotification","On Demand Notification Template","Data Identification Assessment","Data Identification Assessment","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","623","DPIA: Approved","True","DirectNotification","On Demand Notification Template","Data Protection Impact Assessment","Data Protection Impact Assessment","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","624","DPIA: Rejected","True","DirectNotification","On Demand Notification Template","Data Protection Impact Assessment","Data Protection Impact Assessment","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","625","DPIA: Submitted","True","DirectNotification","On Demand Notification Template","Data Protection Impact Assessment","Data Protection Impact Assessment","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","626","PIA: Approved","True","DirectNotification","On Demand Notification Template","Privacy Impact Assessments","Privacy Impact Assessment","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","627","PIA: Rejected","True","DirectNotification","On Demand Notification Template","Privacy Impact Assessments","Privacy Impact Assessment","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","628","PIA: Submitted","True","DirectNotification","On Demand Notification Template","Privacy Impact Assessments","Privacy Impact Assessment","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","629","QFC: Pending Review (Approve by Email)","True","DirectNotification","On Demand Notification Template","Quarterly Financial Certification - Company","Quarterly Financial Certification - Company","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","630","QFC: Approved","True","DirectNotification","On Demand Notification Template","Quarterly Financial Certification - Company","Quarterly Financial Certification - Company","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","631","QFC: Rejected","True","DirectNotification","On Demand Notification Template","Quarterly Financial Certification - Company","Quarterly Financial Certification - Company","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","632","QFC: Pending Review","True","DirectNotification","On Demand Notification Template","Quarterly Financial Certification - Company","Quarterly Financial Certification - Company","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","633","GLRA: Assessment Assigned","True","DirectNotification","On Demand Notification Template","General Ledger Risk Assessment","General Ledger Risk Assessment","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","634","GLRA: Pending Review","True","DirectNotification","On Demand Notification Template","General Ledger Risk Assessment","General Ledger Risk Assessment","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","635","GLRA: Approved","True","DirectNotification","On Demand Notification Template","General Ledger Risk Assessment","General Ledger Risk Assessment","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","636","GLRA: Rejected","True","DirectNotification","On Demand Notification Template","General Ledger Risk Assessment","General Ledger Risk Assessment","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","637","OTR: Approved","True","DirectNotification","On Demand Notification Template","Operating Test Results","Operating Test Results","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","638","OTR: Rejected","True","DirectNotification","On Demand Notification Template","Operating Test Results","Operating Test Results","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","639","OTR: Submitted","True","DirectNotification","On Demand Notification Template","Operating Test Results","Operating Test Results","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","640","OTR: Submitter Assigned","True","DirectNotification","On Demand Notification Template","Operating Test Results","Operating Test Results","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","641","DTR: Approved","True","DirectNotification","On Demand Notification Template","Design Test Results","Design Test Results","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","642","DTR: Rejected","True","DirectNotification","On Demand Notification Template","Design Test Results","Design Test Results","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","643","DTR: Submitted","True","DirectNotification","On Demand Notification Template","Design Test Results","Design Test Results","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","644","DTR: Submitter Assigned","True","DirectNotification","On Demand Notification Template","Design Test Results","Design Test Results","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","645","CSA: Approved","True","DirectNotification","On Demand Notification Template","Control Self Assessments","Control Self Assessments","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","646","CSA: Rejected","True","DirectNotification","On Demand Notification Template","Control Self Assessments","Control Self Assessments","2021-09-12T01:38:37.463Z","Administrator, System"
"#EntityModel.LightNotification","647","CSA: Submitted","True","DirectNotification","On Demand Notification Template","Control Self Assessments","Control Self Assessments","2021-09-12T01:38:37.463Z","Administrator, System"
